module_category,component_category,year_repair,month_repair,number_repair
M6,P05,2009,6,8
M6,P05,2009,7,16
M6,P05,2009,8,10
M6,P05,2009,9,14
M6,P05,2009,10,6
M6,P05,2009,11,7
M6,P05,2009,12,6
M6,P06,2007,8,38
M6,P06,2007,9,63
M6,P06,2007,10,185
M6,P06,2007,11,256
M6,P06,2007,12,244
M6,P06,2008,1,295
M6,P06,2008,2,180
M6,P06,2008,3,352
M6,P06,2008,4,324
M6,P06,2008,5,413
M6,P06,2008,6,457
M6,P06,2008,7,614
M6,P06,2008,8,767
M6,P06,2008,9,798
M6,P06,2008,10,550
M6,P06,2008,11,479
M6,P06,2008,12,505
M6,P06,2009,1,460
M6,P06,2009,2,414
M6,P06,2009,3,700
M6,P06,2009,4,619
M6,P06,2009,5,537
M6,P06,2009,6,459
M6,P06,2009,7,489
M6,P06,2009,8,387
M6,P06,2009,9,338
M6,P06,2009,10,377
M6,P06,2009,11,314
M6,P06,2009,12,219
M6,P09,2007,8,4
M6,P09,2007,9,1
M6,P09,2007,10,5
M6,P09,2007,11,5
M6,P09,2007,12,4
M6,P09,2008,1,6
M6,P09,2008,2,3
M6,P09,2008,3,24
M6,P09,2008,4,14
M6,P09,2008,5,35
M6,P09,2008,6,57
M6,P09,2008,7,56
M6,P09,2008,8,67
M6,P09,2008,9,86
M6,P09,2008,10,46
M6,P09,2008,11,67
M6,P09,2008,12,84
M6,P09,2009,1,61
M6,P09,2009,2,48
M6,P09,2009,3,110
M6,P09,2009,4,111
M6,P09,2009,5,140
M6,P09,2009,6,163
M6,P09,2009,7,195
M6,P09,2009,8,124
M6,P09,2009,9,118
M6,P09,2009,10,68
M6,P09,2009,11,46
M6,P09,2009,12,31
M6,P10,2007,10,2
M6,P10,2008,4,1
M6,P10,2008,6,1
M6,P10,2008,8,1
M6,P11,2008,8,1
M6,P12,2007,7,1
M6,P12,2007,8,17
M6,P12,2007,9,53
M6,P12,2007,10,82
M6,P12,2007,11,67
M6,P12,2007,12,82
M6,P12,2008,1,104
M6,P12,2008,2,60
M6,P12,2008,3,90
M6,P12,2008,4,63
M6,P12,2008,5,66
M6,P12,2008,6,76
M6,P12,2008,7,106
M6,P12,2008,8,135
M6,P12,2008,9,119
M6,P12,2008,10,108
M6,P12,2008,11,114
M6,P12,2008,12,150
M6,P12,2009,1,112
M6,P12,2009,2,91
M6,P12,2009,3,40
M6,P12,2009,4,34
M6,P12,2009,5,26
M6,P12,2009,6,21
M6,P12,2009,7,21
M6,P12,2009,8,20
M6,P12,2009,9,9
M6,P12,2009,10,41
M6,P12,2009,11,14
M6,P12,2009,12,4
M6,P13,2007,9,1
M6,P13,2007,10,7
M6,P13,2007,11,11
M6,P13,2007,12,22
M6,P13,2008,1,18
M6,P13,2008,2,18
M6,P13,2008,3,15
M6,P13,2008,4,15
M6,P13,2008,5,10
M6,P13,2008,6,10
M6,P13,2008,7,11
M6,P13,2008,8,17
M6,P13,2008,9,15
M6,P13,2008,10,17
M6,P13,2008,11,11
M6,P13,2008,12,11
M6,P13,2009,1,12
M6,P13,2009,2,9
M6,P13,2009,3,8
M6,P13,2009,4,9
M6,P13,2009,5,14
M6,P13,2009,6,15
M6,P13,2009,7,10
M6,P13,2009,8,16
M6,P13,2009,9,9
M6,P13,2009,10,10
M6,P13,2009,11,4
M6,P13,2009,12,5
M6,P15,2007,8,20
M6,P15,2007,9,26
M6,P15,2007,10,45
M6,P15,2007,11,46
M6,P15,2007,12,57
M6,P15,2008,1,58
M6,P15,2008,2,56
M6,P15,2008,3,84
M6,P15,2008,4,79
M6,P15,2008,5,91
M6,P15,2008,6,70
M6,P15,2008,7,87
M6,P15,2008,8,105
M6,P15,2008,9,83
M6,P15,2008,10,64
M6,P15,2008,11,53
M6,P15,2008,12,45
M6,P15,2009,1,41
M6,P15,2009,2,30
M6,P15,2009,3,51
M6,P15,2009,4,44
M6,P15,2009,5,47
M6,P15,2009,6,37
M6,P15,2009,7,45
M6,P15,2009,8,36
M6,P15,2009,9,28
M6,P15,2009,10,12
M6,P15,2009,11,7
M6,P15,2009,12,6
M6,P16,2007,8,17
M6,P16,2007,9,37
M6,P16,2007,10,60
M6,P16,2007,11,77
M6,P16,2007,12,84
M6,P16,2008,1,102
M6,P16,2008,2,57
M6,P16,2008,3,112
M6,P16,2008,4,109
M6,P16,2008,5,145
M6,P16,2008,6,257
M6,P16,2008,7,395
M6,P16,2008,8,1015
M6,P16,2008,9,1293
M6,P16,2008,10,1325
M6,P16,2008,11,977
M6,P16,2008,12,689
M6,P16,2009,1,599
M6,P16,2009,2,397
M6,P16,2009,3,655
M6,P16,2009,4,530
M6,P16,2009,5,892
M6,P16,2009,6,1181
M6,P16,2009,7,1790
M6,P16,2009,8,1870
M6,P16,2009,9,1454
M6,P16,2009,10,686
M6,P16,2009,11,382
M6,P16,2009,12,216
M6,P17,2007,7,1
M6,P17,2007,8,23
M6,P17,2007,9,32
M6,P17,2007,10,37
M6,P17,2007,11,42
M6,P17,2007,12,28
M6,P17,2008,1,31
M6,P17,2008,2,23
M6,P17,2008,3,49
M6,P17,2008,4,28
M6,P17,2008,5,28
M6,P17,2008,6,37
M6,P17,2008,7,47
M6,P17,2008,8,38
M6,P17,2008,9,47
M6,P17,2008,10,35
M6,P17,2008,11,34
M6,P17,2008,12,31
M6,P17,2009,1,29
M6,P17,2009,2,20
M6,P17,2009,3,31
M6,P17,2009,4,26
M6,P17,2009,5,23
M6,P17,2009,6,36
M6,P17,2009,7,45
M6,P17,2009,8,28
M6,P17,2009,9,35
M6,P17,2009,10,14
M6,P17,2009,11,14
M6,P17,2009,12,8
M6,P19,2007,8,1
M6,P19,2007,9,2
M6,P19,2007,10,7
M6,P19,2007,11,3
M6,P19,2007,12,4
M6,P19,2008,1,3
M6,P19,2008,3,3
M6,P19,2008,4,4
M6,P19,2008,5,8
M6,P19,2008,6,4
M6,P19,2008,7,7
M6,P19,2008,8,7
M6,P19,2008,9,11
M6,P19,2008,10,5
M6,P19,2008,11,12
M6,P19,2008,12,7
M6,P19,2009,1,1
M6,P19,2009,2,2
M6,P19,2009,3,9
M6,P19,2009,4,7
M6,P19,2009,5,13
M6,P19,2009,6,17
M6,P19,2009,7,10
M6,P19,2009,8,13
M6,P19,2009,9,7
M6,P19,2009,10,5
M6,P19,2009,11,5
M6,P19,2009,12,1
M6,P20,2007,7,5
M6,P20,2007,8,41
M6,P20,2007,9,207
M6,P20,2007,10,249
M6,P20,2007,11,332
M6,P20,2007,12,402
M6,P20,2008,1,423
M6,P20,2008,2,238
M6,P20,2008,3,553
M6,P20,2008,4,455
M6,P20,2008,5,478
M6,P20,2008,6,520
M6,P20,2008,7,626
M6,P20,2008,8,604
M6,P20,2008,9,716
M6,P20,2008,10,608
M6,P20,2008,11,567
M6,P20,2008,12,502
M6,P20,2009,1,524
M6,P20,2009,2,403
M6,P20,2009,3,602
M6,P20,2009,4,516
M6,P20,2009,5,562
M6,P20,2009,6,635
M6,P20,2009,7,657
M6,P20,2009,8,574
M6,P20,2009,9,448
M6,P20,2009,10,224
M6,P20,2009,11,171
M6,P20,2009,12,109
M6,P21,2007,8,4
M6,P21,2007,9,12
M6,P21,2007,10,30
M6,P21,2007,11,26
M6,P21,2007,12,39
M6,P21,2008,1,51
M6,P21,2008,2,39
M6,P21,2008,3,86
M6,P21,2008,4,57
M6,P21,2008,5,52
M6,P21,2008,6,82
M6,P21,2008,7,96
M6,P21,2008,8,96
M6,P21,2008,9,131
M6,P21,2008,10,112
M6,P21,2008,11,102
M6,P21,2008,12,101
M6,P21,2009,1,70
M6,P21,2009,2,34
M6,P21,2009,3,34
M6,P21,2009,4,21
M6,P21,2009,5,16
M6,P21,2009,6,12
M6,P21,2009,7,13
M6,P21,2009,8,10
M6,P21,2009,9,15
M6,P21,2009,10,10
M6,P21,2009,11,8
M6,P21,2009,12,4
M6,P22,2007,8,6
M6,P22,2007,9,13
M6,P22,2007,10,26
M6,P22,2007,11,22
M6,P22,2007,12,31
M6,P22,2008,1,17
M6,P22,2008,2,9
M6,P22,2008,3,50
M6,P22,2008,4,27
M6,P22,2008,5,25
M6,P22,2008,6,34
M6,P22,2008,7,39
M6,P22,2008,8,43
M6,P22,2008,9,49
M6,P22,2008,10,31
M6,P22,2008,11,38
M6,P22,2008,12,32
M6,P22,2009,1,26
M6,P22,2009,2,20
M6,P22,2009,3,37
M6,P22,2009,4,31
M6,P22,2009,5,26
M6,P22,2009,6,32
M6,P22,2009,7,29
M6,P22,2009,8,33
M6,P22,2009,9,33
M6,P22,2009,10,16
M6,P22,2009,11,10
M6,P22,2009,12,6
M6,P24,2007,8,8
M6,P24,2007,9,23
M6,P24,2007,10,66
M6,P24,2007,11,103
M6,P24,2007,12,238
M6,P24,2008,1,418
M6,P24,2008,2,291
M6,P24,2008,3,774
M6,P24,2008,4,671
M6,P24,2008,5,820
M6,P24,2008,6,869
M6,P24,2008,7,1059
M6,P24,2008,8,1087
M6,P24,2008,9,1267
M6,P24,2008,10,1059
M6,P24,2008,11,1129
M6,P24,2008,12,991
M6,P24,2009,1,925
M6,P24,2009,2,738
M6,P24,2009,3,1232
M6,P24,2009,4,1038
M6,P24,2009,5,1013
M6,P24,2009,6,1116
M6,P24,2009,7,1231
M6,P24,2009,8,1127
M6,P24,2009,9,879
M6,P24,2009,10,433
M6,P24,2009,11,286
M6,P24,2009,12,154
M6,P25,2007,8,3
M6,P25,2007,9,22
M6,P25,2007,10,36
M6,P25,2007,11,32
M6,P25,2007,12,38
M6,P25,2008,1,29
M6,P25,2008,2,17
M6,P25,2008,3,20
M6,P25,2008,4,20
M6,P25,2008,5,29
M6,P25,2008,6,16
M6,P25,2008,7,45
M6,P25,2008,8,44
M6,P25,2008,9,51
M6,P25,2008,10,33
M6,P25,2008,11,38
M6,P25,2008,12,26
M6,P25,2009,1,26
M6,P25,2009,2,15
M6,P25,2009,3,28
M6,P25,2009,4,23
M6,P25,2009,5,24
M6,P25,2009,6,28
M6,P25,2009,7,20
M6,P25,2009,8,20
M6,P25,2009,9,11
M6,P25,2009,10,6
M6,P25,2009,11,5
M6,P25,2009,12,3
M6,P26,2007,9,12
M6,P26,2007,10,7
M6,P26,2007,11,34
M6,P26,2007,12,16
M6,P26,2008,1,20
M6,P26,2008,2,17
M6,P26,2008,3,26
M6,P26,2008,4,39
M6,P26,2008,5,21
M6,P26,2008,6,30
M6,P26,2008,7,32
M6,P26,2008,8,36
M6,P26,2008,9,28
M6,P26,2008,10,14
M6,P26,2008,11,12
M6,P26,2008,12,12
M6,P26,2009,1,8
M6,P26,2009,2,2
M6,P26,2009,3,3
M6,P26,2009,4,3
M6,P26,2009,5,5
M6,P26,2009,6,6
M6,P26,2009,7,6
M6,P26,2009,8,7
M6,P26,2009,10,1
M6,P26,2009,11,2
M6,P27,2008,4,1
M6,P27,2009,9,1
M6,P28,2007,7,6
M6,P28,2007,8,48
M6,P28,2007,9,84
M6,P28,2007,10,106
M6,P28,2007,11,127
M6,P28,2007,12,89
M6,P28,2008,1,110
M6,P28,2008,2,70
M6,P28,2008,3,141
M6,P28,2008,4,98
M6,P28,2008,5,90
M6,P28,2008,6,96
M6,P28,2008,7,143
M6,P28,2008,8,141
M6,P28,2008,9,146
M6,P28,2008,10,129
M6,P28,2008,11,95
M6,P28,2008,12,92
M6,P28,2009,1,56
M6,P28,2009,2,63
M6,P28,2009,3,93
M6,P28,2009,4,73
M6,P28,2009,5,89
M6,P28,2009,6,113
M6,P28,2009,7,105
M6,P28,2009,8,101
M6,P28,2009,9,90
M6,P28,2009,10,38
M6,P28,2009,11,38
M6,P28,2009,12,35
M6,P30,2007,7,2
M6,P30,2007,8,10
M6,P30,2007,9,38
M6,P30,2007,10,52
M6,P30,2007,11,61
M6,P30,2007,12,65
M6,P30,2008,1,52
M6,P30,2008,2,26
M6,P30,2008,3,52
M6,P30,2008,4,45
M6,P30,2008,5,51
M6,P30,2008,6,48
M6,P30,2008,7,45
M6,P30,2008,8,32
M6,P30,2008,9,42
M6,P30,2008,10,33
M6,P30,2008,11,22
M6,P30,2008,12,21
M6,P30,2009,1,28
M6,P30,2009,2,6
M6,P30,2009,3,29
M6,P30,2009,4,26
M6,P30,2009,5,27
M6,P30,2009,6,36
M6,P30,2009,7,44
M6,P30,2009,8,42
M6,P30,2009,9,30
M6,P30,2009,10,14
M6,P30,2009,11,17
M6,P30,2009,12,4
M6,P31,2007,8,1
M6,P31,2007,9,9
M6,P31,2007,10,7
M6,P31,2007,11,7
M6,P31,2007,12,6
M6,P31,2008,1,13
M6,P31,2008,2,4
M6,P31,2008,3,16
M6,P31,2008,4,15
M6,P31,2008,5,7
M6,P31,2008,6,8
M6,P31,2008,7,12
M6,P31,2008,8,9
M6,P31,2008,9,14
M6,P31,2008,10,12
M6,P31,2008,11,9
M6,P31,2008,12,11
M6,P31,2009,1,2
M6,P31,2009,2,4
M6,P31,2009,3,5
M6,P31,2009,4,8
M6,P31,2009,5,7
M6,P31,2009,6,8
M6,P31,2009,7,11
M6,P31,2009,8,10
M6,P31,2009,9,18
M6,P31,2009,10,3
M6,P31,2009,11,5
M6,P31,2009,12,2
M7,P01,2006,2,1
M7,P01,2006,3,1
M7,P01,2006,11,1
M7,P01,2007,1,1
M7,P01,2008,5,1
M7,P01,2008,6,1
M7,P01,2008,11,1
M7,P01,2008,12,1
M7,P01,2009,1,2
M7,P02,2005,11,3
M7,P02,2005,12,4
M7,P02,2006,1,1
M7,P02,2006,2,3
M7,P02,2006,4,8
M7,P02,2006,5,4
M7,P02,2006,6,6
M7,P02,2006,7,4
M7,P02,2006,8,7
M7,P02,2006,9,6
M7,P02,2006,10,6
M7,P02,2006,11,4
M7,P02,2006,12,11
M7,P02,2007,1,4
M7,P02,2007,2,7
M7,P02,2007,3,5
M7,P02,2007,4,8
M7,P02,2007,5,8
M7,P02,2007,6,8
M7,P02,2007,7,18
M7,P02,2007,8,11
M7,P02,2007,9,23
M7,P02,2007,10,13
M7,P02,2007,11,10
M7,P02,2007,12,14
M7,P02,2008,1,15
M7,P02,2008,2,5
M7,P02,2008,3,15
M7,P02,2008,4,14
M7,P02,2008,5,8
M7,P02,2008,6,11
M7,P02,2008,7,10
M7,P02,2008,8,14
M7,P02,2008,9,9
M7,P02,2008,10,4
M7,P02,2008,11,2
M7,P02,2008,12,4
M7,P02,2009,1,4
M7,P02,2009,3,3
M7,P02,2009,4,1
M7,P02,2009,5,4
M7,P02,2009,6,1
M7,P02,2009,8,3
M7,P02,2009,11,5
M7,P02,2009,12,1
M7,P03,2006,3,1
M7,P03,2006,10,1
M7,P03,2007,2,1
M7,P03,2007,3,1
M7,P03,2007,7,1
M7,P03,2007,12,1
M7,P03,2008,6,1
M7,P03,2009,5,1
M7,P04,2005,10,2
M7,P04,2005,11,1
M7,P04,2005,12,6
M7,P04,2006,1,5
M7,P04,2006,2,2
M7,P04,2006,3,5
M7,P04,2006,4,3
M7,P04,2006,5,6
M7,P04,2006,6,8
M7,P04,2006,7,20
M7,P04,2006,8,24
M7,P04,2006,9,25
M7,P04,2006,10,55
M7,P04,2006,11,65
M7,P04,2006,12,74
M7,P04,2007,1,50
M7,P04,2007,2,92
M7,P04,2007,3,114
M7,P04,2007,4,135
M7,P04,2007,5,159
M7,P04,2007,6,170
M7,P04,2007,7,208
M7,P04,2007,8,232
M7,P04,2007,9,344
M7,P04,2007,10,257
M7,P04,2007,11,309
M7,P04,2007,12,359
M7,P04,2008,1,268
M7,P04,2008,2,293
M7,P04,2008,3,337
M7,P04,2008,4,311
M7,P04,2008,5,328
M7,P04,2008,6,300
M7,P04,2008,7,335
M7,P04,2008,8,297
M7,P04,2008,9,293
M7,P04,2008,10,220
M7,P04,2008,11,254
M7,P04,2008,12,218
M7,P04,2009,1,148
M7,P04,2009,2,128
M7,P04,2009,3,202
M7,P04,2009,4,181
M7,P04,2009,5,127
M7,P04,2009,6,167
M7,P04,2009,7,196
M7,P04,2009,8,163
M7,P04,2009,9,179
M7,P04,2009,10,160
M7,P04,2009,11,217
M7,P04,2009,12,171
M7,P05,2006,3,2
M7,P05,2006,5,1
M7,P05,2006,6,3
M7,P05,2006,7,3
M7,P05,2006,8,3
M7,P05,2006,9,2
M7,P05,2006,10,6
M7,P05,2006,11,1
M7,P05,2006,12,6
M7,P05,2007,1,2
M7,P05,2007,2,4
M7,P05,2007,3,10
M7,P05,2007,4,2
M7,P05,2007,5,3
M7,P05,2007,6,11
M7,P05,2007,7,10
M7,P05,2007,8,5
M7,P05,2007,9,13
M7,P05,2007,10,8
M7,P05,2007,11,9
M7,P05,2007,12,3
M7,P05,2008,1,10
M7,P05,2008,2,3
M7,P05,2008,3,11
M7,P05,2008,4,8
M7,P05,2008,5,10
M7,P05,2008,6,6
M7,P05,2008,7,11
M7,P05,2008,8,12
M7,P05,2008,9,16
M7,P05,2008,10,3
M7,P05,2008,11,5
M7,P05,2008,12,3
M7,P05,2009,1,1
M7,P05,2009,3,2
M7,P05,2009,4,1
M7,P05,2009,5,2
M7,P05,2009,6,2
M7,P05,2009,12,1
M7,P06,2005,10,5
M7,P06,2005,11,19
M7,P06,2005,12,35
M7,P06,2006,1,39
M7,P06,2006,2,30
M7,P06,2006,3,67
M7,P06,2006,4,126
M7,P06,2006,5,117
M7,P06,2006,6,137
M7,P06,2006,7,237
M7,P06,2006,8,247
M7,P06,2006,9,272
M7,P06,2006,10,286
M7,P06,2006,11,272
M7,P06,2006,12,277
M7,P06,2007,1,170
M7,P06,2007,2,282
M7,P06,2007,3,269
M7,P06,2007,4,318
M7,P06,2007,5,330
M7,P06,2007,6,397
M7,P06,2007,7,474
M7,P06,2007,8,441
M7,P06,2007,9,481
M7,P06,2007,10,370
M7,P06,2007,11,281
M7,P06,2007,12,312
M7,P06,2008,1,277
M7,P06,2008,2,217
M7,P06,2008,3,338
M7,P06,2008,4,250
M7,P06,2008,5,244
M7,P06,2008,6,261
M7,P06,2008,7,186
M7,P06,2008,8,212
M7,P06,2008,9,175
M7,P06,2008,10,105
M7,P06,2008,11,74
M7,P06,2008,12,61
M7,P06,2009,1,43
M7,P06,2009,2,21
M7,P06,2009,3,46
M7,P06,2009,4,30
M7,P06,2009,5,29
M7,P06,2009,6,34
M7,P06,2009,7,31
M7,P06,2009,8,36
M7,P06,2009,9,27
M7,P06,2009,10,22
M7,P06,2009,11,23
M7,P06,2009,12,18
M7,P09,2005,11,2
M7,P09,2005,12,1
M7,P09,2006,1,3
M7,P09,2006,3,3
M7,P09,2006,4,3
M7,P09,2006,5,11
M7,P09,2006,6,6
M7,P09,2006,7,5
M7,P09,2006,8,2
M7,P09,2006,9,4
M7,P09,2006,10,5
M7,P09,2006,11,8
M7,P09,2006,12,4
M7,P09,2007,1,11
M7,P09,2007,2,14
M7,P09,2007,3,13
M7,P09,2007,4,13
M7,P09,2007,5,24
M7,P09,2007,6,20
M7,P09,2007,7,34
M7,P09,2007,8,20
M7,P09,2007,9,31
M7,P09,2007,10,16
M7,P09,2007,11,14
M7,P09,2007,12,22
M7,P09,2008,1,17
M7,P09,2008,2,18
M7,P09,2008,3,20
M7,P09,2008,4,14
M7,P09,2008,5,19
M7,P09,2008,6,19
M7,P09,2008,7,23
M7,P09,2008,8,16
M7,P09,2008,9,13
M7,P09,2008,10,3
M7,P09,2008,11,7
M7,P09,2008,12,6
M7,P09,2009,1,3
M7,P09,2009,2,4
M7,P09,2009,3,3
M7,P09,2009,4,6
M7,P09,2009,5,4
M7,P09,2009,6,4
M7,P09,2009,7,8
M7,P09,2009,8,4
M7,P09,2009,9,2
M7,P09,2009,10,1
M7,P09,2009,11,7
M7,P09,2009,12,8
M7,P10,2006,2,1
M7,P10,2006,5,1
M7,P10,2008,12,1
M7,P10,2009,1,1
M7,P10,2009,3,1
M7,P10,2009,6,2
M7,P11,2005,10,1
M7,P11,2005,12,1
M7,P11,2006,1,3
M7,P11,2006,2,1
M7,P11,2006,4,2
M7,P11,2006,5,2
M7,P11,2006,7,4
M7,P11,2006,8,1
M7,P11,2006,9,5
M7,P11,2006,10,7
M7,P11,2006,11,4
M7,P11,2006,12,7
M7,P11,2007,1,3
M7,P11,2007,2,5
M7,P11,2007,3,7
M7,P11,2007,4,6
M7,P11,2007,5,6
M7,P11,2007,6,9
M7,P11,2007,7,6
M7,P11,2007,8,3
M7,P11,2007,9,8
M7,P11,2007,10,11
M7,P11,2007,11,12
M7,P11,2007,12,8
M7,P11,2008,1,5
M7,P11,2008,2,5
M7,P11,2008,3,9
M7,P11,2008,4,10
M7,P11,2008,5,3
M7,P11,2008,6,5
M7,P11,2008,7,6
M7,P11,2008,8,10
M7,P11,2008,9,14
M7,P11,2008,10,6
M7,P11,2008,11,3
M7,P11,2008,12,3
M7,P11,2009,1,2
M7,P11,2009,2,5
M7,P11,2009,3,2
M7,P11,2009,4,4
M7,P11,2009,5,5
M7,P11,2009,7,5
M7,P11,2009,8,3
M7,P11,2009,9,2
M7,P11,2009,10,3
M7,P11,2009,11,2
M7,P12,2005,10,9
M7,P12,2005,11,23
M7,P12,2005,12,22
M7,P12,2006,1,23
M7,P12,2006,2,30
M7,P12,2006,3,50
M7,P12,2006,4,44
M7,P12,2006,5,48
M7,P12,2006,6,60
M7,P12,2006,7,74
M7,P12,2006,8,109
M7,P12,2006,9,98
M7,P12,2006,10,94
M7,P12,2006,11,74
M7,P12,2006,12,86
M7,P12,2007,1,62
M7,P12,2007,2,93
M7,P12,2007,3,104
M7,P12,2007,4,106
M7,P12,2007,5,101
M7,P12,2007,6,116
M7,P12,2007,7,151
M7,P12,2007,8,115
M7,P12,2007,9,161
M7,P12,2007,10,129
M7,P12,2007,11,135
M7,P12,2007,12,200
M7,P12,2008,1,150
M7,P12,2008,2,170
M7,P12,2008,3,180
M7,P12,2008,4,148
M7,P12,2008,5,181
M7,P12,2008,6,179
M7,P12,2008,7,125
M7,P12,2008,8,148
M7,P12,2008,9,117
M7,P12,2008,10,111
M7,P12,2008,11,100
M7,P12,2008,12,111
M7,P12,2009,1,79
M7,P12,2009,2,82
M7,P12,2009,3,108
M7,P12,2009,4,83
M7,P12,2009,5,62
M7,P12,2009,6,57
M7,P12,2009,7,64
M7,P12,2009,8,56
M7,P12,2009,9,82
M7,P12,2009,10,44
M7,P12,2009,11,80
M7,P12,2009,12,63
M7,P13,2005,11,3
M7,P13,2005,12,4
M7,P13,2006,1,2
M7,P13,2006,2,4
M7,P13,2006,3,9
M7,P13,2006,4,8
M7,P13,2006,5,5
M7,P13,2006,6,10
M7,P13,2006,7,13
M7,P13,2006,8,16
M7,P13,2006,9,25
M7,P13,2006,10,36
M7,P13,2006,11,58
M7,P13,2006,12,57
M7,P13,2007,1,40
M7,P13,2007,2,63
M7,P13,2007,3,78
M7,P13,2007,4,87
M7,P13,2007,5,92
M7,P13,2007,6,113
M7,P13,2007,7,125
M7,P13,2007,8,135
M7,P13,2007,9,174
M7,P13,2007,10,148
M7,P13,2007,11,178
M7,P13,2007,12,202
M7,P13,2008,1,134
M7,P13,2008,2,158
M7,P13,2008,3,206
M7,P13,2008,4,163
M7,P13,2008,5,160
M7,P13,2008,6,148
M7,P13,2008,7,147
M7,P13,2008,8,132
M7,P13,2008,9,128
M7,P13,2008,10,94
M7,P13,2008,11,124
M7,P13,2008,12,104
M7,P13,2009,1,63
M7,P13,2009,2,64
M7,P13,2009,3,97
M7,P13,2009,4,75
M7,P13,2009,5,58
M7,P13,2009,6,78
M7,P13,2009,7,100
M7,P13,2009,8,77
M7,P13,2009,9,96
M7,P13,2009,10,84
M7,P13,2009,11,104
M7,P13,2009,12,88
M7,P15,2005,10,1
M7,P15,2005,11,4
M7,P15,2005,12,6
M7,P15,2006,1,13
M7,P15,2006,2,20
M7,P15,2006,3,20
M7,P15,2006,4,34
M7,P15,2006,5,38
M7,P15,2006,6,26
M7,P15,2006,7,59
M7,P15,2006,8,46
M7,P15,2006,9,53
M7,P15,2006,10,63
M7,P15,2006,11,56
M7,P15,2006,12,44
M7,P15,2007,1,46
M7,P15,2007,2,52
M7,P15,2007,3,53
M7,P15,2007,4,50
M7,P15,2007,5,73
M7,P15,2007,6,58
M7,P15,2007,7,65
M7,P15,2007,8,40
M7,P15,2007,9,57
M7,P15,2007,10,46
M7,P15,2007,11,42
M7,P15,2007,12,45
M7,P15,2008,1,38
M7,P15,2008,2,29
M7,P15,2008,3,26
M7,P15,2008,4,26
M7,P15,2008,5,30
M7,P15,2008,6,31
M7,P15,2008,7,27
M7,P15,2008,8,15
M7,P15,2008,9,14
M7,P15,2008,10,16
M7,P15,2008,11,12
M7,P15,2008,12,10
M7,P15,2009,1,4
M7,P15,2009,2,6
M7,P15,2009,3,12
M7,P15,2009,4,3
M7,P15,2009,5,5
M7,P15,2009,6,7
M7,P15,2009,7,5
M7,P15,2009,8,2
M7,P15,2009,9,5
M7,P15,2009,10,5
M7,P15,2009,11,2
M7,P15,2009,12,4
M7,P16,2005,9,1
M7,P16,2005,10,9
M7,P16,2005,11,4
M7,P16,2005,12,5
M7,P16,2006,1,3
M7,P16,2006,2,11
M7,P16,2006,3,13
M7,P16,2006,4,21
M7,P16,2006,5,19
M7,P16,2006,6,25
M7,P16,2006,7,41
M7,P16,2006,8,27
M7,P16,2006,9,35
M7,P16,2006,10,51
M7,P16,2006,11,40
M7,P16,2006,12,40
M7,P16,2007,1,25
M7,P16,2007,2,55
M7,P16,2007,3,27
M7,P16,2007,4,36
M7,P16,2007,5,45
M7,P16,2007,6,44
M7,P16,2007,7,51
M7,P16,2007,8,55
M7,P16,2007,9,63
M7,P16,2007,10,47
M7,P16,2007,11,54
M7,P16,2007,12,66
M7,P16,2008,1,43
M7,P16,2008,2,38
M7,P16,2008,3,68
M7,P16,2008,4,45
M7,P16,2008,5,41
M7,P16,2008,6,62
M7,P16,2008,7,65
M7,P16,2008,8,42
M7,P16,2008,9,52
M7,P16,2008,10,40
M7,P16,2008,11,29
M7,P16,2008,12,19
M7,P16,2009,1,20
M7,P16,2009,2,20
M7,P16,2009,3,22
M7,P16,2009,4,17
M7,P16,2009,5,21
M7,P16,2009,6,19
M7,P16,2009,7,24
M7,P16,2009,8,19
M7,P16,2009,9,17
M7,P16,2009,10,17
M7,P16,2009,11,14
M7,P16,2009,12,11
M7,P17,2005,11,1
M7,P17,2005,12,1
M7,P17,2006,1,2
M7,P17,2006,2,1
M7,P17,2006,3,3
M7,P17,2006,4,5
M7,P17,2006,5,6
M7,P17,2006,6,6
M7,P17,2006,7,1
M7,P17,2006,8,5
M7,P17,2006,9,6
M7,P17,2006,10,7
M7,P17,2006,11,9
M7,P17,2006,12,15
M7,P17,2007,1,4
M7,P17,2007,2,2
M7,P17,2007,3,8
M7,P17,2007,4,11
M7,P17,2007,5,10
M7,P17,2007,6,5
M7,P17,2007,7,7
M7,P17,2007,8,7
M7,P17,2007,9,11
M7,P17,2007,10,21
M7,P17,2007,11,12
M7,P17,2007,12,9
M7,P17,2008,1,8
M7,P17,2008,2,7
M7,P17,2008,3,14
M7,P17,2008,4,8
M7,P17,2008,5,4
M7,P17,2008,6,16
M7,P17,2008,7,6
M7,P17,2008,8,10
M7,P17,2008,9,11
M7,P17,2008,10,11
M7,P17,2008,11,5
M7,P17,2008,12,7
M7,P17,2009,1,3
M7,P17,2009,2,3
M7,P17,2009,3,5
M7,P17,2009,4,1
M7,P17,2009,5,2
M7,P17,2009,6,1
M7,P17,2009,9,2
M7,P17,2009,10,1
M7,P17,2009,11,1
M7,P17,2009,12,5
M7,P19,2006,1,3
M7,P19,2006,3,1
M7,P19,2006,4,2
M7,P19,2006,5,1
M7,P19,2006,6,3
M7,P19,2006,7,5
M7,P19,2006,8,6
M7,P19,2006,9,3
M7,P19,2006,10,3
M7,P19,2006,11,3
